twitter_id,date,tweet,lang,data
1656277745612070912,2023-05-10T12:39:21.000Z,b'\xe2\x80\x9cIt\xe2\x80\x99s only a game\xe2\x80\x9d they say.. #UTC #BurnleyFC https://t.co/Gi5EydXrsq',en,
1655653751774928896,2023-05-08T19:19:49.000Z,"b'RT @PierreKompany: Burnley Champion!\nKompany Champion! \nQuelle fiert\xc3\xa9, quel bonheur de partager ces moments inoubliables\xe2\x80\xa6\n\n#proud #fatheran\xe2\x80\xa6'",fr,
1651509178047889408,2023-04-27T08:50:46.000Z,b'What incredible moments we\xe2\x80\x99ve lived lately. First the promotion to the @premierleague. Then the EFL award for Championship MOTS. And this week we crowned ourselves Champions of the league with two more games to play. We can be very proud of our work at @BurnleyOfficial this\xe2\x80\xa6 https://t.co/0zGycHbnIW https://t.co/hFzMvak72F',en,
1645343523376357377,2023-04-10T08:30:39.000Z,b'@BurnleyOfficial \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe',qme,
1645343413242322944,2023-04-10T08:30:13.000Z,b'@ManCity \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe',qme,
1645343364009558016,2023-04-10T08:30:01.000Z,b'@rscanderlecht \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe',qme,
1608785352407543810,2022-12-30T11:21:32.000Z,b'RT @sportbible: Pele\xe2\x80\x99s influence on every player was astonishing \xf0\x9f\x99\x8f\xf0\x9f\x95\x8a\xef\xb8\x8f\n\nhttps://t.co/fYbsYfcjtQ',en,
1608784317676941313,2022-12-30T11:17:25.000Z,b'The King. Rest in Peace. \xf0\x9f\x91\x91 https://t.co/JWJLwgmQ6X',en,
1608783577126404096,2022-12-30T11:14:29.000Z,"b'RT @FIFAcom: Pel\xc3\xa9, the only man to win the #FIFAWorldCup three times.\n\nA legend of our game.\n\nRest in peace, the Eternal King. https://t.co\xe2\x80\xa6'",en,
1600584331252142097,2022-12-07T20:13:36.000Z,"b'The end of something special. To two genuinely amazing people, thank you for the moments and the many incredible memories. No doubt there are still plenty of pages to be written but it has been an honour to be a part of this chapter. \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe https://t.co/gPkmiwO8g8'",en,
1596934821791481856,2022-11-27T18:31:45.000Z,b'Tough defeat but now is the moment to get behind our national team. Those are the guys who have created so many great memories for people in our country. They are struggling now. They need our help. Let\xe2\x80\x99s ignore the haters and push them to the next game. \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe #TeamBelgium',en,
1586426597011329024,2022-10-29T18:35:49.000Z,b'Keep going. @ Turf Moor https://t.co/Ey18BTahFJ',en,
1585346899061911552,2022-10-26T19:05:29.000Z,b'\xf0\x9f\x99\x88 https://t.co/XPwoFiZcRJ',art,
1570064587407474690,2022-09-14T14:59:02.000Z,"b'My heart goes out to Michael and the rest of the family, who have suffered the loss of both beloved parents in too short a time. My sincere condolences to all of you. Mr. Michel, may you rest in peace.'",en,
1570064585432117250,2022-09-14T14:59:02.000Z,"b'Mr. Michel was one of a kind. A dedicated, intelligent and decisive club manager, and most of all: a loyal servant to the club\xe2\x80\x99s core values. They don\xe2\x80\x99t make them like this anymore. It has been an honour to have played for RSCA under his leadership.'",en,
1570064582407749633,2022-09-14T14:59:01.000Z,"b'Last night, we lost one of the great leaders in the history of Belgian football. Mr. Michel single-handedly led Belgian football into modernity and made RSC Anderlecht a household name in Europe, on and off the pitch. Today the club still builds on the legacy he created. https://t.co/wj1JuyZIZd'",en,
