twitter_id,date,tweet,lang,data
1680147189245280257,2023-07-15T09:28:00.000Z,"b""Trainingslager \xf0\x9f\x98\x89 Pack ma's @FCBayern \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc\xf0\x9f\x94\xb4\xe2\x9a\xaa https://t.co/Z3tGwzhAHk""",en,
1679532380388745220,2023-07-13T16:44:58.000Z,b'RT @anaivanovic: \xe2\x99\xbe\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/pPep0Z1lhU',qme,
1679431427081871361,2023-07-13T10:03:49.000Z,b'@esmuellert_ @ESPNFC Meanwhile @esmuellert_ in 2006 \xf0\x9f\x98\x89 https://t.co/NpKLesYaak',en,
1679408572592160769,2023-07-13T08:33:00.000Z,b'Still one of the greatest moments of my career! \xf0\x9f\x8f\x86 https://t.co/go46vIpnM5',en,
1679183086603616257,2023-07-12T17:37:00.000Z,b'\xf0\x9f\x8c\x84 https://t.co/oafQCFAXeX',qme,
1678755770832150530,2023-07-11T13:19:00.000Z,b'Enjoying the sun \xf0\x9f\x98\x8e\xe2\x98\x80\xef\xb8\x8f https://t.co/XzFkIVXiqi',en,
1677682196952522754,2023-07-08T14:13:00.000Z,b'Great memories \xe2\x9a\xbd \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa #OTD in 2006 a special night in Stuttgart \xf0\x9f\xa5\x89 https://t.co/gxhAKONRk3',en,
1675143675691540480,2023-07-01T14:05:49.000Z,b'Active Saturday \xe2\x9c\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbc https://t.co/vBMMF7JUoD',en,
1674030226509053952,2023-06-28T12:21:22.000Z,b'@esmuellert_ are you ready? \xf0\x9f\x98\x89\xe2\x9b\xb3\xef\xb8\x8f https://t.co/s8sE7EUmJh',en,
1673339531334909958,2023-06-26T14:36:48.000Z,b'Can you guess which book this is? \xf0\x9f\x98\x89 @FCBayern https://t.co/awCqv1bNSi',en,
1672609460542472194,2023-06-24T14:15:45.000Z,b'Radl Tour \xf0\x9f\x9a\xb5\xf0\x9f\x8f\xbc\xe2\x9b\xb0\xef\xb8\x8f https://t.co/dOqvzbRysU',en,
1671849315789053952,2023-06-22T11:55:12.000Z,b'Back in the days \xe2\x9a\xbd\xc2\xa0@WayneRooney \n#throwbackthursday @MLS https://t.co/B3NdumtBGr',en,
